ZJL117	0	1	0	0	0	0	0.5	0.5	0.4	0.4	0.4	0.4	0.4	0.4	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
ZJL118	0	0	0	0	0	1	0.8	0.2	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.2	0	1	0	0	0	0	0	0
ZJL119	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ZJL12	1	0	0	0	0	0	0	0.9	0	0.1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
ZJL120	0	0	1	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZJL121	0	0	1	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZJL122	0	1	0	0	0	0	0.5	0.5	0.3	0.3	0.3	0.2	0.2	0.2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL123	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
ZJL124	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.1	0	0
ZJL125	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL126	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	1	0.5	0	0	0	0.5	0	0	0	0	0	0
ZJL127	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZJL128	0	0	0	0	0	1	0.1	0.5	0	0	0	0.1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
ZJL129	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0.1	0	0
ZJL13	1	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZJL130	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0.1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL131	0	0	0	0	1	0	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
ZJL132	0	0	0	0	0	1	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	1	0.5	1	0	0	0	0	0	0
ZJL133	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL135	0	0	1	0	0	0	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ZJL137	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ZJL138	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL139	0	0	0	0	0	0	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
ZJL14	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL140	0	0	0	0	0	1	0.9	0	0	0	0	0	0	0.1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0
ZJL141	0	0	0	0	0	1	0.1	0.9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL142	0	0	0	0	0	1	0.5	0.5	0	0	0	0.1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL143	0	0	0	0	0	0	0.2	0.8	0.1	0.8	0.1	0.1	0.1	0.1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0
ZJL144	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.9	0.1	0.1	0.1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ZJL145	0	0	0	0	0	0	0.6	0.3	0.3	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ZJL146	0	1	0	0	0	0	0.1	0.1	0.1	0	0.4	0.4	0.4	0.4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL147	0	0	0	0	0	0	0.8	0.2	0.1	0.2	0.1	0.1	0.1	0.1	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0	0	0	0	0	0
ZJL149	0	0	0	0	0	1	0.9	0.9	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
ZJL15	1	0	0	0	0	0	0	0.2	0.4	0	0.5	0.5	0.5	0.5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL150	0	0	1	0	0	0	0.8	0.8	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL151	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
ZJL152	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
ZJL153	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
ZJL154	0	1	0	0	0	0	0.8	0.8	0.5	0.5	0.3	0.3	0.3	0.3	0	0	0	0	0.5	0	0	0.5	0	1	0	0	0	0	0	0
ZJL156	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
ZJL157	0	0	0	0	0	0	0.9	0	0.1	0	0	0.1	0.1	0.1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
ZJL158	0	0	0	0	0	0	0.5	0.5	0.3	0.5	0.2	0.3	0.2	0.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL159	0	1	0	0	0	0	0.5	0.1	0.3	0.2	0.3	0.2	0.3	0.3	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
ZJL16	1	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL160	0	0	0	0	0	0	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL161	0	0	0	0	1	0	0.5	1	0.2	0.6	0.1	0.2	0.2	0.1	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL162	1	0	0	0	0	0	0.1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ZJL163	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0
ZJL164	0	0	0	0	0	1	0.5	0.5	0.5	0.4	0.5	0.5	0.4	0.5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL165	0	1	0	0	0	0	0.5	0.1	0.4	0.4	0.4	0.4	0.3	0.4	0	0	0	0	0	1	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL166	0	0	0	0	0	0	0.5	0.6	0.2	0.6	0.1	0.3	0.3	0.1	0	0	0	0	0.2	0.4	0	0.6	0.2	0.6	0	0	0	0	0	0
ZJL167	0	1	0	0	0	0	0.2	0.8	0.2	0.2	0.1	0.1	0.2	0.2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL168	0	0	0	0	0	1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ZJL169	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL170	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ZJL171	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL172	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
ZJL173	0	0	0	0	1	0	0.2	0.2	0.2	0.1	0.2	0.2	0.2	0.2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
ZJL174	0	0	0	0	0	0	0	0.3	0	0.8	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
ZJL175	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL176	0	0	0	0	1	0	0.1	0.8	0.1	0.5	0.1	0.1	0.1	0.1	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0	0
ZJL177	0	0	0	0	0	0	0.3	0.8	0.2	0.4	0.2	0.2	0.3	0.1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
ZJL178	0	0	0	0	1	0	0.5	1	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0.3	0	1	0.2	1	0	0	0	0	0	0
ZJL179	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL18	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL180	0	0	0	0	0	0	0.5	0.5	0	0.7	0.5	0.2	0	0.3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL181	0	0	0	0	0	0	0.4	0.5	0.4	0.5	0.4	0.4	0.4	0.4	0	0	0	0	1	0.5	0	0	0	1	0	0	0	0	0	0
ZJL182	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0
ZJL183	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL184	0	0	0	1	0	0	0	0.8	0	0	0	0	0.3	0.2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL185	0	0	0	1	0	0	0	0	0	0	0	0.6	0.3	0.2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL186	0	0	0	1	0	0	0.2	0.2	0	0.8	0	0	0	0	0	0	0	0	0	0.2	0	0.8	0	1	0	0	0	0	0	0
ZJL187	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL188	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL189	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL19	1	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
ZJL190	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL191	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL192	0	0	0	0	0	0	0.1	0.3	0	0.3	0.2	0.3	0.1	0.3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL193	0	0	0	0	0	0	0	0	0	0.5	0	0	0.1	0.8	0	0	0	0	0	0.3	0	0.5	0	0.5	0	0	0	0	0	0
ZJL194	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
ZJL195	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.1	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
ZJL196	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL197	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ZJL199	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL2	1	0	0	0	0	0	0.9	0	0	0	0	0	0	0.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL200	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL201	0	1	0	0	0	0	0.8	0.8	0	0.5	0	0.2	0.3	0	0	0	0	0	0.3	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL202	1	0	0	0	0	0	0.5	0.5	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL203	1	0	0	0	0	0	0.3	0.8	0	0.8	0	0	0	0	0	1	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0
ZJL204	1	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL205	1	0	0	0	0	0	0.1	0.3	0	0.8	0.8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL206	1	0	0	0	0	0	0.5	0.5	0	0.2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL207	1	0	0	0	0	0	0.3	0.4	0	0.2	0.8	0.1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL208	1	0	0	0	0	0	0	0.1	0.2	0	0.8	0.5	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL209	0	0	0	1	0	0	0.1	0	0	0.1	0	1	0	0.1	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL21	1	0	0	0	0	0	0.1	0.8	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL210	0	0	0	0	0	1	0.8	0.5	0	0.2	0	0	0	0	0	0	0	0	1	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL22	1	0	0	0	0	0	0.7	0.3	0	0	0.1	0	0	0.1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZJL23	1	0	0	0	0	0	0.2	0.8	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL24	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL25	0	1	0	0	0	0	0.5	0.3	0.3	0.5	0.3	0.2	0.3	0.2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL26	1	0	0	0	0	0	0.8	0.8	0	0.4	0	0	0	0.4	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0
ZJL28	1	0	0	0	0	0	0.4	0	0	0.8	0	0	0	0.3	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL29	1	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
ZJL3	1	0	0	0	0	0	0	0	0	0	0	0	0.7	0.3	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL30	1	0	0	0	0	0	0.5	1	0	1	0	0	0	0	0	1	0	0	0.5	0	0	1	0	1	0	0	0	0	0	0
ZJL31	1	0	0	0	0	0	0.2	0.2	0	0.2	0	0	0	0	0	1	0	0	0.5	0	0	1	0	1	0	0	0	0	0	0
ZJL32	1	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0.5	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
ZJL34	1	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL35	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL36	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL37	1	0	0	0	0	0	0.3	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL38	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL39	1	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL40	1	0	0	0	0	0	0	0	0	0	0	0	1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL41	0	0	0	0	0	1	0	0.2	0	0.8	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
ZJL42	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL43	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL44	1	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL45	1	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL46	1	0	0	0	0	0	0.4	0.2	0.3	0.2	0.2	0.2	0.1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL47	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL48	1	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL49	1	0	0	0	0	0	0.3	0.9	0	0.1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL50	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL51	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL52	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL53	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL54	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
ZJL55	1	0	0	0	0	0	0.9	0	0	0	0	0.3	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZJL56	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL57	1	0	0	0	0	0	0	0	0	0.3	0	0.2	0	0.2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZJL58	1	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL59	1	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ZJL60	0	0	0	0	0	1	0.6	0	0	0.6	0	0.6	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
ZJL61	0	0	1	0	0	0	1	1	0.2	0.2	0.2	0.2	0.2	0.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZJL62	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ZJL63	0	0	1	0	0	0	0.5	0.2	0.5	0.5	0.4	0.5	0.5	0.5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL64	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZJL65	0	0	0	0	0	1	0	0.9	0	0	0	0	0	0.1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ZJL66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL67	0	0	0	0	0	0	0	0	0	0.8	0	0.3	0	0.1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL68	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL69	0	0	0	0	0	0	0.1	0	0	0	0.9	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0
ZJL7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL70	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL71	0	1	0	0	0	0	0.5	0.5	0.4	0.3	0.3	0.4	0.3	0.3	0	0	0	0	1	0.2	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL72	0	0	0	0	0	0	0.5	0.6	0.2	0.1	0.1	0.1	0	0.1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ZJL73	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ZJL75	0	0	1	0	0	0	0.3	0.3	0.3	0.3	0.3	0.3	0.1	0.1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
ZJL76	0	0	0	0	0	1	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0
ZJL77	0	0	0	0	0	0	0	0	0.5	1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL78	0	0	1	0	0	0	0.8	0.2	0.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ZJL79	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.9	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
ZJL8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL80	0	0	0	0	0	1	0.1	0	0.1	0.9	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0	0	0
ZJL81	0	0	0	0	0	0	0.4	0.4	0.4	0.3	0.6	0.6	0.5	0.4	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL82	0	1	0	0	0	0	0	0	0	0.3	0	0.5	0.8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL84	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ZJL85	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ZJL86	0	0	1	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0	0	0
ZJL87	0	0	0	0	0	1	0.5	0.5	0.2	0.2	0.2	0.2	0.2	0.2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
ZJL88	1	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZJL89	0	0	0	0	0	0	0.5	0.5	0.2	0.5	0.2	0.2	0.1	0.6	0	0	0	0	0	1	0	1	0	0.5	0	0	0	0	0	0
ZJL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL90	0	0	0	0	0	0	0	0.1	0	0.9	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
